sample_id,split,text,true_label,prediction,probability,layer,layer_role,projection,strength_by_true_label,strength_by_prediction,logit_negative,logit_positive,logit_margin
87,val,이영화는 애들만 보나요?,0,0,0.7115159,0,embedding,-0.17001797,0.17001797,0.17001797,0.527617,-0.37514064,-0.90275764
88,val,긴장감 Zero..!! .. 교육용 자료로는 괜찮음..,0,0,0.9516365,0,embedding,0.7701757,-0.7701757,-0.7701757,1.5623035,-1.4171336,-2.979437
89,val,유쾌 상쾌 다보고나서 흐뭇해지는 영화~,1,1,0.9879578,0,embedding,-0.1321412,-0.1321412,-0.1321412,-2.1821034,2.225111,4.407214
90,val,좋아하는 배우라 평점 보고 봤는데 그다지... ★6,0,0,0.97676295,0,embedding,0.3092584,-0.3092584,-0.3092584,1.9051722,-1.833321,-3.7384932
91,val,보고 또 보고 또 보고싶은 영화..다시볼수록 더 명작이다.,1,1,0.9883294,0,embedding,0.43620226,0.43620226,0.43620226,-2.1897478,2.2491925,4.43894
92,val,정말 변태들만 나오는 기분나쁜 영화. 해외 평점은 재앙수준이다.,0,0,0.9770916,0,embedding,1.0874467,-1.0874467,-1.0874467,1.9059817,-1.8470978,-3.7530794
93,val,신물나와 재발좀 그만좀 나오길;;;,0,0,0.9765961,0,embedding,0.17245467,-0.17245467,-0.17245467,1.8916606,-1.8395121,-3.7311726
94,val,1점주기도 아깝다. 스토리 너무 끌지 마라 전개감이 없어 ㅡ ㅅ ㅡ,0,0,0.9770636,0,embedding,-1.2245831,1.2245831,1.2245831,1.9001027,-1.8517226,-3.7518253
95,val,명배우들을 모아서 졸작을 만들었군.,0,0,0.9770393,0,embedding,0.09923317,-0.09923317,-0.09923317,1.9014988,-1.8492416,-3.7507405
96,val,that's what i see!!,1,1,0.8342697,0,embedding,-0.2857884,-0.2857884,-0.2857884,-0.70679843,0.90939677,1.6161952
97,val,이거보느니 다큐 100편보겠다..2점부터 점수준것들 M창,0,0,0.97671777,0,embedding,-0.67474926,0.67474926,0.67474926,1.896007,-1.8404994,-3.7365065
98,val,졸라재미없네 납 뿌려도 안죽어 ;;;근데 물뿌린다고 죽냐? 그렇게 다죽을꺼면 지루한 에어리언 몰이는 대체왜한거야? 장면도 지하방 단조롭다 최악,0,0,0.9775712,0,embedding,-0.056108713,0.056108713,0.056108713,1.9225782,-1.8521472,-3.7747254
99,val,DVD도없는데 유일하게 DVD CD를 사버림,1,0,0.9048989,0,embedding,-0.1416558,-0.1416558,0.1416558,1.1941737,-1.0587084,-2.252882
0,test,굳 ㅋ,1,1,0.60923684,0,embedding,1.4242392,1.4242392,1.4242392,-0.11451972,0.3295857,0.44410542
1,test,GDNTOPCLASSINTHECLUB,0,1,0.8533967,0,embedding,-0.47298723,0.47298723,-0.47298723,-0.8015065,0.9599879,1.7614944
2,test,뭐야 이 평점들은.... 나쁘진 않지만 10점 짜리는 더더욱 아니잖아,0,0,0.8355029,0,embedding,-1.2047184,1.2047184,1.2047184,0.9181661,-0.70697474,-1.6251409
3,test,지루하지는 않은데 완전 막장임... 돈주고 보기에는....,0,0,0.9771672,0,embedding,0.12006479,-0.12006479,-0.12006479,1.9086149,-1.8478442,-3.7564592
4,test,3D만 아니었어도 별 다섯 개 줬을텐데.. 왜 3D로 나와서 제 심기를 불편하게 하죠??,0,0,0.97382087,0,embedding,-0.7291205,0.7291205,0.7291205,1.8528209,-1.7634462,-3.6162672
5,test,"음악이 주가 된, 최고의 음악영화",1,1,0.9878555,0,embedding,0.6255963,0.6255963,0.6255963,-2.171686,2.2269773,4.3986635
6,test,진정한 쓰레기,0,0,0.972985,0,embedding,0.67615926,-0.67615926,-0.67615926,1.7908541,-1.7931252,-3.5839791
7,test,"마치 미국애니에서 튀어나온듯한 창의력없는 로봇디자인부터가,고개를 젖게한다",0,0,0.97051865,0,embedding,0.0071671456,-0.0071671456,-0.0071671456,1.793158,-1.7009137,-3.4940717
8,test,갈수록 개판되가는 중국영화 유치하고 내용없음 폼잡다 끝남 말도안되는 무기에 유치한cg남무 아 그립다 동사서독같은 영화가 이건 3류아류작이다,0,0,0.976762,0,embedding,-0.03937204,0.03937204,0.03937204,1.8969153,-1.8415419,-3.7384572
9,test,"이별의 아픔뒤에 찾아오는 새로운 인연의 기쁨 But, 모든 사람이 그렇지는 않네..",1,1,0.8771363,0,embedding,-0.0922851,-0.0922851,-0.0922851,-0.90263104,1.0629559,1.9655869
10,test,괜찮네요오랜만포켓몬스터잼밌어요,1,1,0.98645675,0,embedding,0.74072546,0.74072546,0.74072546,-2.1335406,2.1546898,4.2882304
11,test,한국독립영화의 한계 그렇게 아버지가 된다와 비교됨,0,0,0.97481835,0,embedding,0.028888956,-0.028888956,-0.028888956,1.8431308,-1.8130051,-3.656136
12,test,청춘은 아름답다 그 아름다움은 이성을 흔들어 놓는다. 찰나의 아름다움을 잘 포착한 섬세하고 아름다운 수채화같은 퀴어영화이다.,1,1,0.9866121,0,embedding,0.9165362,0.9165362,0.9165362,-2.1304677,2.1694546,4.299922
13,test,눈에 보이는 반전이었지만 영화의 흡인력은 사라지지 않았다.,1,1,0.9215592,0,embedding,0.11726632,0.11726632,0.11726632,-1.1777669,1.2859565,2.4637234
14,test,"""스토리, 연출, 연기, 비주얼 등 영화의 기본 조차 안된 영화에 무슨 평을 해. 이런 영화 찍고도 김문옥 감독은 """"내가 영화 경력이 몇OO인데 조무래기들이 내 영화를 평론해?"""" 같은 마인드에 빠져있겠지?""",0,0,0.9668186,0,embedding,-0.05157271,0.05157271,0.05157271,1.742656,-1.6293643,-3.3720202
15,test,소위 ㅈ문가라는 평점은 뭐냐?,1,0,0.9726962,0,embedding,-0.37732363,-0.37732363,0.37732363,1.8251321,-1.7479123,-3.5730443
16,test,최고!!!!!!!!!!!!!!!!,1,1,0.77923006,0,embedding,1.0595047,1.0595047,1.0595047,-0.48667496,0.77451026,1.2611852
17,test,발연기 도저히 못보겠다 진짜 이렇게 연기를 못할거라곤 상상도 못했네,0,0,0.97699535,0,embedding,-0.30239764,0.30239764,0.30239764,1.8973184,-1.8514667,-3.748785
18,test,나이스,1,1,0.51431787,0,embedding,0.7928327,0.7928327,0.7928327,0.019208968,0.076496184,0.057287216
19,test,별 재미도없는거 우려먹어 .... 챔프에서 방송 몇번했더라 ? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0.97641367,0,embedding,-1.5273039,1.5273039,1.5273039,1.8976239,-1.8255948,-3.7232187
20,test,"'13일의 금요일', '나이트메어'시리즈와 함께 가장 많은 시리즈를 양산해냈던 헬레이저 시리즈의 첫편. 작가의 상상력이 돋보이는 작품이며, 갈고리로 사지찢는 고어씬은 지금보더라도 상당히 잔인하고 충격적이다.",1,1,0.9628831,0,embedding,-0.35023394,-0.35023394,-0.35023394,-1.6139761,1.6418843,3.2558603
21,test,나름 교훈돋기는 하지만 어쩔수없이 저평점 받을수밖에 없는 저질섹스코미디,0,0,0.9762139,0,embedding,0.4624084,-0.4624084,-0.4624084,1.8914784,-1.823103,-3.7145815
22,test,꽤 재밌게 본 영화였다!,1,1,0.98801875,0,embedding,0.5705385,0.5705385,0.5705385,-2.1823912,2.22997,4.412361
23,test,민주화 시대의 억눌린 영혼의 관음적인 욕구 분출.인상적이다.,1,1,0.9866468,0,embedding,0.3185736,0.3185736,0.3185736,-2.1202016,2.1823542,4.302556
24,test,일본 천황이 미국으로부터 받은 면죄부의 긴박한 과정을 루즈하고 지저분하게 늘어놓았다.,0,0,0.97659916,0,embedding,-0.2314181,0.2314181,0.2314181,1.8944227,-1.8368847,-3.7313075
25,test,"괜히 나올 때 어미 알 건드려서 긁어 부스름 만들었다는 분이 저 아래 보이던데, 영화 제대로 안 봤네. 알이 딱 까지면서 새끼가 나오려 했음. 그냥 가면 그 놈 한테 당했을 것임. 한 놈, 두 놈 막 나올 게 뻔했으니 작살낼 수 밖에 없었다.",1,0,0.52176094,0,embedding,-0.5720582,-0.5720582,0.5720582,0.10738977,0.020291125,-0.08709864
26,test,50번은 봤네요어쩜 이렇게 잘만들었을까,1,1,0.9859357,0,embedding,0.27286595,0.27286595,0.27286595,-2.0909317,2.1590214,4.2499533
27,test,실화라서더욱아름답고찡하네요...많이울었어요벌써4년이란시간이흘렀네요,1,1,0.987807,0,embedding,-0.022447348,-0.022447348,-0.022447348,-2.171913,2.222706,4.394619
28,test,이건뭐 노답이네 80~90년대 어린이 영화좀 보고 본받아라!,0,0,0.932306,0,embedding,-1.2453963,1.2453963,1.2453963,1.3741131,-1.2485512,-2.6226645
29,test,지금까지 본 영화중 마음이 가장 따뜻해지는 영화.,1,1,0.98761046,0,embedding,-0.01320694,-0.01320694,-0.01320694,-2.1668892,2.2115462,4.378435
30,test,너무너무 재밌다,1,1,0.9867893,0,embedding,0.65729976,0.65729976,0.65729976,-2.1288257,2.1845992,4.313425
31,test,안보면 후회ㅠㅠ...,1,0,0.95028114,0,embedding,-0.48478138,-0.48478138,0.48478138,1.5256407,-1.4247332,-2.950374
32,test,평점1점도 주기싫어지는 영화 배우나 감독이라는 사람이나 영화판에서 안봐으면 한다 그리고 평점알바생들 너무 티난다,0,0,0.97631425,0,embedding,0.23539609,-0.23539609,-0.23539609,1.8886157,-1.8302956,-3.7189112
33,test,"정말,진짜,표현할수 없는 영화...",0,1,0.9748216,0,embedding,1.0874467,-1.0874467,1.0874467,-1.8010954,1.8551731,3.6562686
34,test,"엉성한 액션에, 시나리오는 왜그러지.. 막판에 대동단결??",0,0,0.9591646,0,embedding,0.0659903,-0.0659903,-0.0659903,1.6341835,-1.5223293,-3.1565127
35,test,"101, 102.. 103은 못나올것 같다.",0,0,0.9658716,0,embedding,-0.14977413,0.14977413,0.14977413,1.7072452,-1.6356529,-3.3428981
36,test,....재미가없어요 시간이 아깝고,0,0,0.97722477,0,embedding,-0.4048633,0.4048633,0.4048633,1.9036484,-1.8553963,-3.7590446
37,test,북괴는 우리의 주적일뿐이다.,0,0,0.9621371,0,embedding,-0.6588876,0.6588876,0.6588876,1.649835,-1.5853502,-3.2351851
38,test,ㅋㅋㅋ 난생처음 로그인하고 평점남기네요.. 개빡쳐서.. 알바들 속지마세요 이런 ㄱ ㅐ같은 시간낭비가. 아놔진짜평점 마이너스 별오만개,0,0,0.97745585,0,embedding,-0.5119096,0.5119096,0.5119096,1.9243401,-1.8451362,-3.7694764
39,test,셰익스피어는 셰익스피어고 이영화는 이영화.,0,0,0.57608795,0,embedding,0.012685105,-0.012685105,-0.012685105,0.24513468,-0.0615996,-0.3067343
40,test,EBS 한국영화특선 해서 봤다.Biff 개막작 선정되서 왤까 궁금 했었는데 봐도 이율 모르겠다...,0,0,0.75693405,0,embedding,-0.43160897,0.43160897,0.43160897,0.6476698,-0.4882736,-1.1359434
41,test,뭐야??라는 말 밖에는...,0,0,0.9679786,0,embedding,-1.2047184,1.2047184,1.2047184,1.7340887,-1.6747168,-3.4088054
42,test,이게 영화야?,0,0,0.9761282,0,embedding,-0.607357,0.607357,0.607357,1.8679379,-1.8429587,-3.7108965
43,test,애니는 일본이 갑인듯.,1,1,0.6079301,0,embedding,-0.3365001,-0.3365001,-0.3365001,-0.09944029,0.33917984,0.43862015
44,test,롭 코헨의 몰락의 OO점,0,0,0.88652015,0,embedding,-0.51739216,0.51739216,0.51739216,1.1081736,-0.9475045,-2.0556781
45,test,감동적이다....,1,1,0.9833403,0,embedding,1.6401386,1.6401386,1.6401386,-1.9936383,2.0843291,4.0779676
46,test,은빛날개의 조종사,0,1,0.77391225,0,embedding,-0.14534657,0.14534657,-0.14534657,-0.4981095,0.73242575,1.2305353
47,test,마음이1을보신분들은 이해하시겟지만 2는망장입니다 졸작이죠 솔직히말해선;; 그이유는 예를들면 엽기적인그녀는 긴시간을두고 코메디 멜로를 그렷습니다 하지만 이영화는 단시간 10분안에 모든것을 소화하려는 욕심 코믹하다 3분채안돼갑자기 생뚱맞게 슬픈음악이깔리고,0,0,0.97110456,0,embedding,1.1920216,-1.1920216,-1.1920216,1.8035952,-1.7111567,-3.514752
48,test,이런스타일 액션영화 굿굿!!,1,1,0.9875436,0,embedding,-0.8442715,-0.8442715,-0.8442715,-2.1811588,2.19183,4.3729887
49,test,제임스 헷필드 50먹고 더 파워풀해졌어ㅋㅋㅋㅋ,1,1,0.9526693,0,embedding,-0.019567743,-0.019567743,-0.019567743,-1.47207,1.5300397,3.0021095
50,test,돈만있으면 내가 이것보단 더잘만들겠따 ㅋ,0,0,0.9766375,0,embedding,0.066483915,-0.066483915,-0.066483915,1.8920783,-1.8409026,-3.7329807
51,test,레이토와 다미앙의 시원한 액션은 어디갔나 ㅁㅊ,0,0,0.63637805,0,embedding,-0.2723875,0.2723875,0.2723875,0.37568846,-0.18398966,-0.55967814
52,test,"내 참, 이딴 걸 드라마라고.... 그냥 이건 세계보건기구에서 발암물질로 올려야 한다.",0,0,0.9769629,0,embedding,0.51667976,-0.51667976,-0.51667976,1.9034663,-1.8438772,-3.7473435
53,test,아 극장에서 아무 기대없이 들어갔다가 감탄하면서 보고 나왔는데. 2001년도 였구나 그 때가.,1,1,0.8220645,0,embedding,-0.45755553,-0.45755553,-0.45755553,-0.69777066,0.8326272,1.5303979
54,test,아이디어가 아주 좋다 재밌다,1,1,0.9872751,0,embedding,-0.15246917,-0.15246917,-0.15246917,-2.130204,2.221187,4.351391
55,test,난 재밌던데 평점 왜케 낮지 ``;,1,1,0.986482,0,embedding,-0.093413875,-0.093413875,-0.093413875,-2.1262858,2.1638393,4.290125
56,test,"역사얘기보다 영화배우, 감독들들에게 더 관심이 간다",0,1,0.7126298,0,embedding,0.4310601,-0.4310601,0.4310601,-0.33198768,0.5762029,0.9081906
57,test,몇년만에 아메리칸조크보고 웃어보는거지. 하아이맛이야바로,1,1,0.8116228,0,embedding,-0.08224094,-0.08224094,-0.08224094,-0.641961,0.81862843,1.4605894
58,test,재밌다! 내용도 신선하고 의미도있으며 연기도 좋고 영상도좋다~~,1,1,0.9873569,0,embedding,1.4468839,1.4468839,1.4468839,-2.1467261,2.211197,4.357923
59,test,여름이면 한결같이 생각나는 드라마,1,1,0.90056777,0,embedding,0.30484414,0.30484414,0.30484414,-1.0038327,1.1997162,2.203549
60,test,콩콩~~~~ㅋㄲㅈㅁ,0,0,0.6891193,0,embedding,-0.026960388,0.026960388,0.026960388,0.47701445,-0.31899095,-0.79600537
61,test,...으...뭐 의도는 좋아봤자 전달이 돼야지;,0,0,0.9705809,0,embedding,-0.18859042,0.18859042,0.18859042,1.7836757,-1.7125752,-3.4962509
62,test,아빠가 낚여서 본적 있다나 슈래기 영화,0,0,0.9760475,0,embedding,0.7023587,-0.7023587,-0.7023587,1.8821033,-1.825334,-3.7074373
63,test,"""""""결혼은 현실이에요 징징징"""" 성현아 벗겨놓고 이 정도 얘기 밖에 못 하냐.""",0,0,0.8267629,0,embedding,-0.05157271,0.05157271,0.05157271,0.85482574,-0.7080314,-1.5628572
64,test,엠비씨 무비채널에서 봤는데 또 봐도 엄청 잼나네여 ..,1,1,0.9881604,0,embedding,-0.27858192,-0.27858192,-0.27858192,-2.1931431,2.2312446,4.424388
65,test,어우.. 이게 진짜 무서웠어요?? 진짜로? 시간 아까웠습니다.,0,0,0.97676176,0,embedding,-0.13352144,0.13352144,0.13352144,1.8963568,-1.8420901,-3.738447
66,test,몇번을 봐도 볼때마다 재밌다,1,1,0.9871624,0,embedding,-0.5385112,-0.5385112,-0.5385112,-2.1510584,2.1913986,4.342457
67,test,재미있게 잘봤습니다 후속편을 기다리게 만드네요,1,1,0.98834616,0,embedding,0.11313329,0.11313329,0.11313329,-2.1902566,2.2501385,4.4403954
68,test,결말 뻔히 알면서 보는데도 너무 슬프고 많이 울었음.,1,1,0.98794633,0,embedding,-0.27360958,-0.27360958,-0.27360958,-2.175172,2.2310853,4.4062576
69,test,한번본적은업지만재미있을것같다,1,1,0.97889555,0,embedding,0.038903207,0.038903207,0.038903207,-1.8848386,1.9521023,3.8369408
70,test,"성경에 보면 지나치게 의인도 되지 말고 지혜롭게 되지도 말라고 했다. 주인공의 지나친 착한남자 컴플렉스는 결국 모든걸 엉망으로 만들었다.직장에서 해고되고 부인에게 거부당하고,그 모든 터전을 잃을만큼 불륜으로 생긴 아이를 보러가는게 그리 중요했을까???",1,0,0.9389835,0,embedding,1.0734195,1.0734195,-1.0734195,1.4416808,-1.2919725,-2.7336533
71,test,"미친놈들 집합소네 연출력 빵점, 스토리 빵점. 구성빵점",0,0,0.976835,0,embedding,-0.24023628,0.24023628,0.24023628,1.9012804,-1.8403941,-3.7416744
72,test,하...작은 그림보고 기대했는데..수염..눈색깔도 뭐..이건 뭐 원작 비충실..ㄹㄹ,0,0,0.97638774,0,embedding,-0.69692576,0.69692576,0.69692576,1.8992411,-1.8228548,-3.722096
73,test,볼 거 없을때 봐도 재미 없는 영화!,0,0,0.97639626,0,embedding,-0.124137916,0.124137916,0.124137916,1.8873335,-1.8351316,-3.722465
74,test,관객모독 관객모독 관객모독 관객모독,0,0,0.9700521,0,embedding,-0.83243644,0.83243644,0.83243644,1.7913789,-1.68651,-3.4778888
75,test,이런내용완전좋다ㅠㅜㅜㅜ,1,1,0.9870176,0,embedding,-0.8442715,-0.8442715,-0.8442715,-2.146736,2.1843588,4.3310947
76,test,쇼타군 넘 좋아 돈키호테 대박 재밌음,1,1,0.9877023,0,embedding,-0.28773132,-0.28773132,-0.28773132,-2.1919327,2.1940331,4.385966
77,test,참 대단한것 같습니다천...재..?,1,1,0.97651684,0,embedding,0.20260227,0.20260227,0.20260227,-1.8510176,1.8766897,3.7277074
78,test,볼만함,1,0,0.60241455,0,embedding,0.50929505,0.50929505,-0.50929505,0.304054,-0.111481816,-0.4155358
79,test,제시카 알바가 벗고 달려드는데 쌩까는게 말이 되냐?,0,0,0.9593201,0,embedding,-0.2974146,0.2974146,0.2974146,1.6305974,-1.5298946,-3.160492
80,test,솔직히 이건 C급 그 이하의 영화이긴 함 ㅎㅎ;,0,0,0.97631717,0,embedding,-0.5637852,0.5637852,0.5637852,1.892562,-1.826476,-3.719038
81,test,개성있는 몬스터들과 귀여운 여자아이가 만나 뿜어내는 매력에 퐁당 빠졌다,1,1,0.9857566,0,embedding,-0.7293905,-0.7293905,-0.7293905,-2.1009955,2.1361196,4.237115
82,test,제목이 찰지구나ㅋㅋㅋ,1,1,0.9651518,0,embedding,-0.41269764,-0.41269764,-0.41269764,-1.6265837,1.6946998,3.3212833
83,test,1956년 작품이라는게 믿기지가 않을정도로 디테일하다! 안소니 퀸의 명연기 또한 물론~,1,1,0.9865978,0,embedding,0.29765666,0.29765666,0.29765666,-2.1314006,2.1674435,4.2988443
84,test,아찔한 사랑 줄다리기???,0,0,0.60044277,0,embedding,-0.45755553,0.45755553,0.45755553,0.32031164,-0.0869987,-0.40731034
85,test,재미있었다! 또봐야징ㅎ,1,1,0.9880602,0,embedding,0.11313329,0.11313329,0.11313329,-2.1957734,2.2200878,4.415861
86,test,중간에 화면이 좀 끊기는것 빼곤 넘 좋았어요~,1,1,0.98792446,0,embedding,-0.34229106,-0.34229106,-0.34229106,-2.1707554,2.2336693,4.4044247
87,test,이 영화를 말하는데 긴 단어는 필요없다. 재수없는 졸작 이거면 충분하다.,0,0,0.964332,0,embedding,-0.17001797,0.17001797,0.17001797,1.6860676,-1.6111116,-3.2971792
88,test,최고최고! 바다까지! 4차원 고양이 로봇 도라에몽과 함께하는 진구와 친구들의 미지 탐험 이야기!우주꺼지 갔음 좋겠당~,1,1,0.98793614,0,embedding,1.0595047,1.0595047,1.0595047,-2.1873744,2.2180269,4.405401
89,test,완전 잼없음..,0,0,0.97578907,0,embedding,0.3641213,-0.3641213,-0.3641213,1.8644043,-1.8320396,-3.696444
90,test,"로코 굉장히 즐겨보는데, 이 영화는 좀 별로였다. 뭔가 사랑도 개그도 억지스런 느낌..",0,0,0.97761613,0,embedding,-0.28928176,0.28928176,0.28928176,1.917751,-1.8590223,-3.7767732
